token,pool_id,fee,tick_spacing,hooked,ts_sig,fire_cohort,init_block,deployment_rank,n_competing,seed_status,seed_salt,n_swaps,n_mods,n_known_infra_swaps,known_infra_flow,outcome_t3,n_router_swaps_t3,router_like_flow_t3,outcome_t5,n_router_swaps_t5,router_like_flow_t5,outcome_t10,n_router_swaps_t10,router_like_flow_t10,n_known,known_flow,n_unknown_prev_t3,unknown_prev_flow_t3,n_router_like_t3,n_unknown_prev_t5,unknown_prev_flow_t5,n_router_like_t5,n_unknown_prev_t10,unknown_prev_flow_t10,n_router_like_t10,n_other,own_harvest_after_known,own_scale_after_known,foreign_poke_after_known
0x06426d19c1849ad5969dad205925b06f469a6449,0xe0e48d0f0a6a648950f638e011cb937eab5b0eeec33c3a3477196c141f7a65ee,920000,18400,False,False,True,9174528,1,5,SEEDED,83368,0,3,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,0,False,0,False,0,0,False,0,0,False,0,0,0,0,0
0x06426d19c1849ad5969dad205925b06f469a6449,0x0bc059ddd184a96a4e0a6c272dbc2842449867941f24be1638619cf64bde1a34,870000,10000,False,False,False,9179745,2,5,SEEDED,83449,0,2,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,0,False,0,False,0,0,False,0,0,False,0,0,0,0,0
0x06426d19c1849ad5969dad205925b06f469a6449,0xc04c722df93491824c89be0c38d14b127061cb2fb0836e2b990d6b976838ab66,886540,200,False,False,False,9179889,3,5,SEEDED,83450,0,3,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,0,False,0,False,0,0,False,0,0,False,0,0,0,0,0
0x06426d19c1849ad5969dad205925b06f469a6449,0x6ac010be27dbfa5d6df76ef8deb4907803f00cc22b20a44ff63937c83554428d,850000,17000,False,False,False,9183240,4,5,SEEDED,83509,0,2,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,0,False,0,False,0,0,False,0,0,False,0,0,0,0,0
0x06426d19c1849ad5969dad205925b06f469a6449,0x41ef72ec2b58fa330ad021630964822e85e4bd1382f3874eaefb333fadba8c84,990002,19800,False,False,False,9996005,5,5,SEEDED,104974,0,1,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,0,False,0,False,0,0,False,0,0,False,0,0,0,0,0
0x2319eed5ab02226fe691391101996a65f97c1d41,0x82c766bc7bd0fcc72cdd8b16da3d0d5898fc431452dba71df2199027efea1456,920000,18400,False,False,False,9187703,1,4,SEEDED,83561,0,2,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,0,False,0,False,0,0,False,0,0,False,0,0,0,0,0
0x2319eed5ab02226fe691391101996a65f97c1d41,0x42802636226128f7c80c5dad020a1941d5e8b7ce269b6c33ec31b36a02680b54,850000,17000,False,False,False,9188350,2,4,SEEDED,83577,0,4,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,0,False,0,False,0,0,False,0,0,False,0,0,0,0,0
0x2319eed5ab02226fe691391101996a65f97c1d41,0x816dbe5c3ba44e72580626185e1ccb138d44055e660f85a30f63dd9b7d24c0a1,999993,1,False,False,False,9190990,3,4,SEEDED,83641,0,1,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,0,False,0,False,0,0,False,0,0,False,0,0,0,0,0
0x2319eed5ab02226fe691391101996a65f97c1d41,0x17029b3bd2a2a92c252276a342bb3d592b795b109502d614043f7b6ed58e5628,990001,19800,False,False,False,9210941,4,4,SEEDED,83978,0,1,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,0,False,0,False,0,0,False,0,0,False,0,0,0,0,0
0xb6f15563a0df68ca81abdcfbb177fb7240a3cccc,0x88424d26beb2a5d124c6e92ab34b0835a5d9e70bf04f4a2d2af6fed62d4d8b60,800000,16000,False,False,False,9277739,1,11,SEEDED,85625,15,4,2,True,FLOW_AND_HARVESTED,15,True,FLOW_AND_HARVESTED,15,True,FLOW_AND_HARVESTED,15,True,2,True,13,True,15,13,True,15,13,True,15,0,1,1,0
0xb6f15563a0df68ca81abdcfbb177fb7240a3cccc,0x3b01d7f4d6f305defb80ded77afb7949fe7fb08058ee7e671df06de75f738928,550000,11000,False,False,True,9278887,2,11,SEEDED,85633,157,148,59,True,FLOW_AND_HARVESTED,156,True,FLOW_AND_HARVESTED,156,True,POOL_POKED_AFTER_FLOW,146,True,59,True,97,True,156,97,True,156,87,True,146,1,0,0,71
0xb6f15563a0df68ca81abdcfbb177fb7240a3cccc,0x0379e45ed1207ed05d76bddce55c9027a3967692bb222be4900b360ad64bdab7,100000,2000,False,False,False,9299509,3,11,SEEDED,85871,56,9,11,True,FLOW_AND_HARVESTED,56,True,FLOW_AND_HARVESTED,56,True,FLOW_AND_HARVESTED,56,True,11,True,45,True,56,45,True,56,45,True,56,0,1,0,0
0xb6f15563a0df68ca81abdcfbb177fb7240a3cccc,0xfcf37871d462e9ac2816f2ff27740148dff311b69f77b9eb5720f50d110cdb89,200000,4000,False,False,False,9301714,4,11,SEEDED,85914,6,2,0,False,ROUTER_LIKE_REPEAT,6,True,ROUTER_LIKE_REPEAT,6,True,ROUTER_LIKE_REPEAT,6,True,0,False,6,True,6,6,True,6,6,True,6,0,0,0,0
0xb6f15563a0df68ca81abdcfbb177fb7240a3cccc,0x937bc5581690c64c53b39c674ac92da4fcf9af46220903b63ac9af669af5d876,100000,2000,False,False,False,9308673,5,11,SEEDED,85994,0,2,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,0,False,0,False,0,0,False,0,0,False,0,0,0,0,0
0xb6f15563a0df68ca81abdcfbb177fb7240a3cccc,0x232d6a546dbba7cdaf3ee6d889d39dd1d909881009e433b2cbecccea7cbada72,850000,17000,False,False,False,9316049,6,11,SEEDED,86106,9,1,3,True,ROUTER_LIKE_REPEAT,9,True,ROUTER_LIKE_REPEAT,9,True,ROUTER_LIKE_REPEAT,9,True,3,True,6,True,9,6,True,9,6,True,9,0,0,0,0
0xb6f15563a0df68ca81abdcfbb177fb7240a3cccc,0xdda90b567586d227f4e7e240906d897ca0ddae5a0ae48dd66b2971ec5244e169,126800,2536,False,False,False,9317355,7,11,SEEDED,86134,42,8,0,False,POOL_POKED_AFTER_FLOW,42,True,POOL_POKED_AFTER_FLOW,42,True,POOL_POKED_AFTER_FLOW,40,True,0,False,42,True,42,42,True,42,40,True,40,0,0,0,0
0xb6f15563a0df68ca81abdcfbb177fb7240a3cccc,0x47469a61ba8ba16277ea93f46af3088df23f1bf2b80498a4544a6daa9708683f,971100,19422,False,False,False,9349568,8,11,SEEDED,86664,1,4,0,False,FLOW_AND_HARVESTED,1,True,FLOW_AND_HARVESTED,1,True,FLOW_AND_HARVESTED,1,True,0,False,1,True,1,1,True,1,1,True,1,0,0,0,0
0xb6f15563a0df68ca81abdcfbb177fb7240a3cccc,0x695e7b98c7a806f9fbedcafaead8d8452d1d2da3cec6ea844e435ab1bb151437,920000,18400,False,False,False,9659520,9,11,SEEDED,94392,2,5,0,False,FLOW_AND_HARVESTED,2,True,FLOW_AND_HARVESTED,2,True,FLOW_AND_HARVESTED,2,True,0,False,2,True,2,2,True,2,2,True,2,0,0,0,0
0xb6f15563a0df68ca81abdcfbb177fb7240a3cccc,0x558e30995a7c1171b2410466171d2525fe5730e13f6de182e922e63f049a5adc,770000,15400,False,False,True,10993689,10,11,SEEDED,132566,2,3,1,True,FLOW_AND_HARVESTED,2,True,FLOW_AND_HARVESTED,2,True,FLOW_AND_HARVESTED,2,True,1,True,1,True,2,1,True,2,1,True,2,0,1,0,0
0xb6f15563a0df68ca81abdcfbb177fb7240a3cccc,0x157a7e7d2ea682f32af74784886bce251e14b8439644c55139bf43d8bcc2e904,842000,16840,False,False,False,18703315,11,11,SEEDED,343745,1,1,0,False,ROUTER_LIKE_ONE_OFF,1,True,ROUTER_LIKE_ONE_OFF,1,True,ROUTER_LIKE_ONE_OFF,1,True,0,False,1,True,1,1,True,1,1,True,1,0,0,0,0
0x3f0de0a5e9c19239e7c4b2d212183db642ac2760,0x0be7257ac88ee6382532604e33c2e8414e6b985888b31faf98c9401c2e06150e,886540,200,False,False,False,9353464,1,3,SEEDED,86752,0,3,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,0,False,0,False,0,0,False,0,0,False,0,0,0,0,0
0x3f0de0a5e9c19239e7c4b2d212183db642ac2760,0xe80e7cd25232e2af5f160a5e6ba5cdbbd02d68f9d4deafe558268b36fb0012a4,920000,18400,False,False,False,9353497,2,3,SEEDED,86753,0,2,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,0,False,0,False,0,0,False,0,0,False,0,0,0,0,0
0x3f0de0a5e9c19239e7c4b2d212183db642ac2760,0xcdfecee36ac0667858a52eb86307a287439d59a25f3090893c9989ede601d484,870000,10000,False,False,False,9354167,3,3,SEEDED,86767,0,2,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,0,False,0,False,0,0,False,0,0,False,0,0,0,0,0
0x07ed3d777ec886127b319d688f3f85c93aa554c4,0xe43e47b4de1f073fc00ebd6d8fd8fc0fa93b163c312b91265a8a8e09b68abb19,990001,19800,False,False,False,9426235,1,4,SEEDED,87958,0,1,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,0,False,0,False,0,0,False,0,0,False,0,0,0,0,0
0x07ed3d777ec886127b319d688f3f85c93aa554c4,0x69175054851182c7f5f1bac57fb018f84af7d1306c48b92d342abc458ba3b5e9,870000,10000,False,False,False,9426238,2,4,SEEDED,87959,0,3,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,0,False,0,False,0,0,False,0,0,False,0,0,0,0,0
0x07ed3d777ec886127b319d688f3f85c93aa554c4,0x982e2b0c1f00feecdaef7e7d14f3cb72cab1d98cabbaee3264544e6d3ecb523d,886540,200,False,False,False,9426409,3,4,SEEDED,87962,3,3,0,False,FLOW_AND_HARVESTED,3,True,FLOW_AND_HARVESTED,3,True,FLOW_AND_HARVESTED,3,True,0,False,3,True,3,3,True,3,3,True,3,0,0,0,0
0x07ed3d777ec886127b319d688f3f85c93aa554c4,0xb691ee5ea8ced4bbd602203326ab60f6c65e0cbe97342cfd41e8af4467589c19,920000,18400,False,False,False,9428339,4,4,SEEDED,87993,0,8,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,0,False,0,False,0,0,False,0,0,False,0,0,0,0,0
0x45ddd543140d255c52091fe68ec4d7869833bf9e,0x1ca265bf3e847c7771c631e1d8a03c741df2ef6c3e14008c9d1426cd9f16a3de,886540,200,False,False,False,9434914,1,4,SEEDED,88117,0,3,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,0,False,0,False,0,0,False,0,0,False,0,0,0,0,0
0x45ddd543140d255c52091fe68ec4d7869833bf9e,0xd7831095e8b58af233ce7f91c2ed301ce04243aabaa8c16e842cd1292a28ced9,920000,18400,False,False,False,9434935,2,4,SEEDED,88118,0,2,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,0,False,0,False,0,0,False,0,0,False,0,0,0,0,0
0x45ddd543140d255c52091fe68ec4d7869833bf9e,0x2232fe576500bb26229826899fb7078049e42acc34b7a00eab61bf7d9abad70a,870000,10000,False,False,False,9437970,3,4,SEEDED,88151,0,2,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,0,False,0,False,0,0,False,0,0,False,0,0,0,0,0
0x45ddd543140d255c52091fe68ec4d7869833bf9e,0x20afb5015f85ccd11af2f22b71c67cb2efcc17e180dd6770b876584cbabdd2e4,800000,16000,False,False,False,9439129,4,4,SEEDED,88167,0,1,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,0,False,0,False,0,0,False,0,0,False,0,0,0,0,0
0x2f4f6f47a6ea85661347509f7ab1d1db61fc1452,0x6c6519fefc45e7562ff18c80a039084ac27187e3a6f21f9e5808820f2f337428,900900,18018,False,False,False,9480557,1,8,SEEDED,88701,25,25,16,True,FLOW_AND_HARVESTED,25,True,FLOW_AND_HARVESTED,25,True,FLOW_AND_HARVESTED,25,True,16,True,9,True,25,9,True,25,9,True,25,0,6,3,6
0x2f4f6f47a6ea85661347509f7ab1d1db61fc1452,0x9859e9b164eb94663002eed8a9e03c80d80e7650355e5205ebcd1b759ee134e9,900900,18018,False,False,True,9486606,2,8,SEEDED,88801,32,63,14,True,FLOW_AND_HARVESTED,32,True,FLOW_AND_HARVESTED,32,True,FLOW_AND_HARVESTED,29,True,14,True,18,True,32,18,True,32,15,True,29,0,6,4,26
0x2f4f6f47a6ea85661347509f7ab1d1db61fc1452,0xfece50d5fa655296fde6e5a46ccde7dc0af12cf60141ed460bfd5c3198b90472,850000,17000,False,False,True,9550239,3,8,SEEDED,90799,22,29,7,True,POOL_POKED_AFTER_FLOW,22,True,POOL_POKED_AFTER_FLOW,22,True,POOL_POKED_AFTER_FLOW,16,True,7,True,15,True,22,15,True,22,9,True,16,0,0,0,14
0x2f4f6f47a6ea85661347509f7ab1d1db61fc1452,0x6c8cda9355275a309a05d10e8fb9778348c022f87ce8c69fe45c3116d99641ed,330000,6600,False,False,True,9609408,4,8,SEEDED,92884,32,20,18,True,FLOW_AND_HARVESTED,32,True,FLOW_AND_HARVESTED,32,True,FLOW_AND_HARVESTED,32,True,18,True,14,True,32,14,True,32,14,True,32,0,4,5,4
0x2f4f6f47a6ea85661347509f7ab1d1db61fc1452,0xd3b761a26fe3a3e9faa1d222ddc4689d5f900c0bd929f0739287ff36b3c159b7,800000,16000,False,False,True,9751795,5,8,SEEDED,98603,8,9,4,True,FLOW_AND_HARVESTED,8,True,FLOW_AND_HARVESTED,8,True,FLOW_AND_HARVESTED,8,True,4,True,4,True,8,4,True,8,4,True,8,0,1,0,1
0x2f4f6f47a6ea85661347509f7ab1d1db61fc1452,0xf1d312d22940ff858876ef8728eb47ab4eb2b8adbcbdfd9fcfba9950ae095702,999000,19980,False,False,True,9753830,6,8,SEEDED,98674,0,1,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,0,False,0,False,0,0,False,0,0,False,0,0,0,0,0
0x2f4f6f47a6ea85661347509f7ab1d1db61fc1452,0x3c76c25e2bd1b41edea5caa096634f53dfb6a8e3dbf5024898aae28f406afbbf,830900,16618,False,False,False,9766392,7,8,SEEDED,99184,3,3,2,True,ROUTER_LIKE_REPEAT,3,True,ROUTER_LIKE_REPEAT,3,True,ROUTER_LIKE_REPEAT,3,True,2,True,1,True,3,1,True,3,1,True,3,0,0,0,0
0x2f4f6f47a6ea85661347509f7ab1d1db61fc1452,0x5eba9d16256fafa707ad7532e253c163556cd1eb5b454dfb527eb8ebe6e4c1d4,550000,11000,False,False,True,9766947,8,8,SEEDED,99247,19,41,10,True,FLOW_AND_HARVESTED,19,True,FLOW_AND_HARVESTED,19,True,FLOW_AND_HARVESTED,17,True,10,True,9,True,19,9,True,19,7,True,17,0,4,0,17
0x074e51e842d76ccba7872b8b58613ae450a24663,0x7354645d0b8b1ac201f8c18cb12432b25cb1e3a24e6c16efcb8d62ff562dd4d2,886540,200,False,False,True,9494647,1,11,SEEDED,88918,21,17,8,True,FLOW_AND_HARVESTED,21,True,FLOW_AND_HARVESTED,21,True,FLOW_AND_HARVESTED,20,True,8,True,13,True,21,13,True,21,12,True,20,0,3,0,4
0x074e51e842d76ccba7872b8b58613ae450a24663,0xee2db2b06ccdc87eb407abba49ec472e51c07afafdc343841c4f02b109f89481,850000,17000,False,False,True,9504428,2,11,SEEDED,89067,40,59,16,True,FLOW_AND_HARVESTED,40,True,FLOW_AND_HARVESTED,40,True,FLOW_AND_HARVESTED,40,True,16,True,24,True,40,24,True,40,24,True,40,0,13,7,15
0x074e51e842d76ccba7872b8b58613ae450a24663,0x53ad38c29a2b023910a5ee72908d75b27e7f49ef2f16d834f12418eabe6c322d,750000,15000,False,False,True,9531092,3,11,SEEDED,89878,40,49,17,True,POOL_POKED_AFTER_FLOW,40,True,POOL_POKED_AFTER_FLOW,38,True,POOL_POKED_AFTER_FLOW,38,True,17,True,23,True,40,21,True,38,21,True,38,2,0,0,28
0x074e51e842d76ccba7872b8b58613ae450a24663,0x064cee6dc21acc365b9bc61ddeb8561cc89ef6b771d90887f9f612e9b76dc24f,700000,14000,False,False,True,9547849,4,11,SEEDED,90688,20,11,7,True,FLOW_AND_HARVESTED,20,True,FLOW_AND_HARVESTED,20,True,FLOW_AND_HARVESTED,20,True,7,True,13,True,20,13,True,20,13,True,20,0,6,2,0
0x074e51e842d76ccba7872b8b58613ae450a24663,0xf5c28c4d67cab2125d11e961fa7cf888e7ff6fb2e818bd9665fb4e6e8c900097,660000,13200,False,False,False,9555937,5,11,SEEDED,91005,14,13,11,True,FLOW_AND_HARVESTED,14,True,FLOW_AND_HARVESTED,14,True,FLOW_AND_HARVESTED,14,True,11,True,3,True,14,3,True,14,3,True,14,0,4,3,0
0x074e51e842d76ccba7872b8b58613ae450a24663,0x1fc8cfdc880c7d79e89015f3632c9304c8fcb86356506baa1ad77e91f421cb43,690000,13800,False,False,False,9594829,6,11,SEEDED,92479,0,2,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,0,False,0,False,0,0,False,0,0,False,0,0,0,0,0
0x074e51e842d76ccba7872b8b58613ae450a24663,0x42d947737dd81648082509019c51772fc4ed9467fb92671ad92752b19cd4be1f,500000,10000,False,False,True,9614977,7,11,SEEDED,93049,29,36,10,True,FLOW_AND_HARVESTED,29,True,FLOW_AND_HARVESTED,29,True,FLOW_AND_HARVESTED,27,True,10,True,19,True,29,19,True,29,17,True,27,0,2,0,16
0x074e51e842d76ccba7872b8b58613ae450a24663,0x75a7ee09c81f320e2813a8c269da24c15db5c0edf9ebc9ec598f25e5a9765069,490000,9800,False,False,True,9651331,8,11,SEEDED,94026,5,10,3,True,POOL_POKED_AFTER_FLOW,5,True,POOL_POKED_AFTER_FLOW,5,True,POOL_POKED_AFTER_FLOW,5,True,3,True,2,True,5,2,True,5,2,True,5,0,0,0,2
0x074e51e842d76ccba7872b8b58613ae450a24663,0xc8d9eea1a6c5e773c4d0dd8d8cda1c6b151a29d4b08113e185d77eb0514bf987,999999,20000,False,False,False,9663914,9,11,SEEDED,94645,0,2,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,0,False,0,False,0,0,False,0,0,False,0,0,0,0,0
0x074e51e842d76ccba7872b8b58613ae450a24663,0x609c301f648d96d2d232a677a9f52469a0fb549800ba572ce5a477231813d7ff,846540,200,False,False,True,10056904,10,11,SEEDED,105917,3,6,1,True,FLOW_AND_HARVESTED,3,True,FLOW_AND_HARVESTED,3,True,FLOW_AND_HARVESTED,2,True,1,True,2,True,3,2,True,3,1,True,2,0,1,0,0
0x074e51e842d76ccba7872b8b58613ae450a24663,0x8ed79317123df501ee2b0ddcd488b8cdba9cb8af20d482a7c6970b0bdb1d65ab,990002,19800,False,False,False,10057207,11,11,SEEDED,105921,0,1,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,0,False,0,False,0,0,False,0,0,False,0,0,0,0,0
0xcd1c13fba1c44c9e3044bcc1c52f5aa748166b07,0x0fc18340a4aafb1337be9768fa9a866f9b8bd9b28c3b16ad4eab45735f142d54,870000,10000,False,False,False,9496206,1,2,SEEDED,88951,1,3,0,False,FLOW_AND_HARVESTED,1,True,FLOW_AND_HARVESTED,1,True,FLOW_AND_HARVESTED,1,True,0,False,1,True,1,1,True,1,1,True,1,0,0,0,0
0xcd1c13fba1c44c9e3044bcc1c52f5aa748166b07,0x94dc1c8b733fbf102b0c9285f30349c4a05e0c0fb96db59e74cafdfa499c0bfc,886540,200,False,False,False,9496456,2,2,SEEDED,88955,0,3,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,0,False,0,False,0,0,False,0,0,False,0,0,0,0,0
0x8cd58a532c7ce345367f2f9ac14dd53d686ad695,0x0267405347a39120a5c6c433ab7327518d4010c254087ff79f0fff14b8091506,886540,200,False,False,False,9500697,1,7,SEEDED,89023,8,6,0,False,FLOW_AND_HARVESTED,8,True,FLOW_AND_HARVESTED,8,True,FLOW_AND_HARVESTED,8,True,0,False,8,True,8,8,True,8,8,True,8,0,0,0,0
0x8cd58a532c7ce345367f2f9ac14dd53d686ad695,0xc4c6d88b6a462f7b21b6c97f89ee0a7e48903faac927c988cfa6372888b0640f,920000,18400,False,False,False,9500721,2,7,SEEDED,89024,1,9,0,False,FLOW_AND_HARVESTED,1,True,FLOW_AND_HARVESTED,1,True,FLOW_AND_HARVESTED,1,True,0,False,1,True,1,1,True,1,1,True,1,0,0,0,0
0x8cd58a532c7ce345367f2f9ac14dd53d686ad695,0xbd2e97f3c6a2428ec1ac84bba5a592862a3cc29775baf4a1511d97f7c706cc3f,850000,17000,False,False,False,9502528,3,7,SEEDED,89043,3,7,0,False,POOL_POKED_AFTER_FLOW,3,True,POOL_POKED_AFTER_FLOW,3,True,POOL_POKED_AFTER_FLOW,3,True,0,False,3,True,3,3,True,3,3,True,3,0,0,0,0
0x8cd58a532c7ce345367f2f9ac14dd53d686ad695,0x0de5e078f4490b63b1ca247c1d09fcc6a7e7c19cadddbc5cc273fbb653e1f797,870000,10000,False,False,False,9503207,4,7,SEEDED,89051,4,3,0,False,FLOW_AND_HARVESTED,4,True,FLOW_AND_HARVESTED,4,True,FLOW_AND_HARVESTED,4,True,0,False,4,True,4,4,True,4,4,True,4,0,0,0,0
0x8cd58a532c7ce345367f2f9ac14dd53d686ad695,0x285429e0690979ce73795638e0afe8885465fb86632d4ac2f721742fde362031,800000,16000,False,False,False,9512447,5,7,SEEDED,89340,7,10,2,True,POOL_POKED_AFTER_FLOW,7,True,POOL_POKED_AFTER_FLOW,7,True,POOL_POKED_AFTER_FLOW,7,True,2,True,5,True,7,5,True,7,5,True,7,0,0,0,1
0x8cd58a532c7ce345367f2f9ac14dd53d686ad695,0x99818215e48f2f7799870a38ebfa21f73d6e5f567ac14451913d0c1b0648a5be,330000,6600,False,False,False,9537814,6,7,SEEDED,90184,23,4,1,True,ROUTER_LIKE_REPEAT,23,True,ROUTER_LIKE_REPEAT,23,True,ROUTER_LIKE_REPEAT,23,True,1,True,22,True,23,22,True,23,22,True,23,0,0,0,0
0x8cd58a532c7ce345367f2f9ac14dd53d686ad695,0xfdd379767ea4e1e40f22ef6eac4ebea7e31384ea5170b01210c01b672361bd4a,100000,2000,False,False,False,9547027,7,7,SEEDED,90643,87,2,17,True,ROUTER_LIKE_REPEAT,87,True,ROUTER_LIKE_REPEAT,87,True,ROUTER_LIKE_REPEAT,87,True,17,True,70,True,87,70,True,87,70,True,87,0,0,0,0
0x09319c5891fc3eb218f367d909363fb5562e28b1,0x0fc981e58b87820ce1c183b084d16dc34073648d2f5038f0f998438557a94411,870000,10000,False,False,False,9515285,1,14,SEEDED,89428,3,4,1,True,FLOW_AND_HARVESTED,3,True,FLOW_AND_HARVESTED,3,True,FLOW_AND_HARVESTED,3,True,1,True,2,True,3,2,True,3,2,True,3,0,1,0,0
0x09319c5891fc3eb218f367d909363fb5562e28b1,0xc1e077f18f4eded5bd70b2ea3dc40d3a7f122a430752906a6961761ce6685c03,920000,18400,False,False,False,9515549,2,14,SEEDED,89431,1,7,0,False,FLOW_AND_HARVESTED,1,True,FLOW_AND_HARVESTED,1,True,FLOW_AND_HARVESTED,1,True,0,False,1,True,1,1,True,1,1,True,1,0,0,0,0
0x09319c5891fc3eb218f367d909363fb5562e28b1,0x161170504ad22dc09082ac4176734cef978ad8b4453bbe4b08fc42b3810f59d5,886540,200,False,False,False,9515616,3,14,SEEDED,89433,8,3,0,False,FLOW_AND_HARVESTED,8,True,FLOW_AND_HARVESTED,8,True,FLOW_AND_HARVESTED,8,True,0,False,8,True,8,8,True,8,8,True,8,0,0,0,0
0x09319c5891fc3eb218f367d909363fb5562e28b1,0xe79262eaf8b4cd04d3d1842a13b28bfbf44ff63fb02aea3227782cac2067acc7,850000,17000,False,False,False,9518151,4,14,SEEDED,89473,1,5,0,False,ROUTER_LIKE_ONE_OFF,1,True,ROUTER_LIKE_ONE_OFF,1,True,ROUTER_LIKE_ONE_OFF,1,True,0,False,1,True,1,1,True,1,1,True,1,0,0,0,0
0x09319c5891fc3eb218f367d909363fb5562e28b1,0x11db4cd0f0be6b9325d9216f7ca5fdb7a9bddc88895efff68d6e3e97332dbb81,800000,16000,False,False,False,9520090,5,14,SEEDED,89508,0,2,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,0,False,0,False,0,0,False,0,0,False,0,0,0,0,0
0x09319c5891fc3eb218f367d909363fb5562e28b1,0x41d27f8a7a98a78cf4ecfa4e1f20115673fe5937641f89564dfc9abd458d8f26,500000,10000,False,False,False,9523188,6,14,SEEDED,89622,0,2,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,0,False,0,False,0,0,False,0,0,False,0,0,0,0,0
0x09319c5891fc3eb218f367d909363fb5562e28b1,0x370c22be6ac6374fc27784afe857be22fc1e0e9c398ebc3fb5112c5132bdff91,330000,6600,False,False,False,9526087,7,14,SEEDED,89725,105,5,6,True,FLOW_AND_HARVESTED,105,True,FLOW_AND_HARVESTED,101,True,FLOW_AND_HARVESTED,101,True,6,True,99,True,105,95,True,101,95,True,101,4,1,0,0
0x09319c5891fc3eb218f367d909363fb5562e28b1,0x16c793f7eacb726a00b1d41845463c2f9115ca8a6c6254f0406abe6817ce9aa5,330000,6600,False,False,False,9528177,8,14,SEEDED,89780,86,18,5,True,FLOW_AND_HARVESTED,86,True,FLOW_AND_HARVESTED,86,True,FLOW_AND_HARVESTED,86,True,5,True,81,True,86,81,True,86,81,True,86,0,2,1,1
0x09319c5891fc3eb218f367d909363fb5562e28b1,0x9a1582531c4e677c86a7c459f014b36cfed0ec0f001eab514d3c6e59f4385c1a,984400,19688,False,False,False,9528862,9,14,SEEDED,89803,0,1,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,0,False,0,False,0,0,False,0,0,False,0,0,0,0,0
0x09319c5891fc3eb218f367d909363fb5562e28b1,0x3c9f416668f491d7e823a163e864058f57f9775a13a63e0a8aa39884287895ad,530000,10600,False,False,False,9535527,10,14,SEEDED,90069,1,1,0,False,ROUTER_LIKE_ONE_OFF,1,True,SWAPPED_NON_ROUTER,0,False,SWAPPED_NON_ROUTER,0,False,0,False,1,True,1,0,False,0,0,False,0,1,0,0,0
0x09319c5891fc3eb218f367d909363fb5562e28b1,0xb29f9391f24334cf81ecd881b3e6bd6f6e538b22794c0070acf2cd7becbbdd3f,980000,19600,False,False,False,9845808,11,14,SEEDED,101904,0,2,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,0,False,0,False,0,0,False,0,0,False,0,0,0,0,0
0x09319c5891fc3eb218f367d909363fb5562e28b1,0x9be94cbac24dd12bb1204779e5c70f51463e53d559727c2e25a6abf019f00b52,200000,4000,False,False,False,9849158,12,14,SEEDED,101994,0,2,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,ZERO_SWAP,0,False,0,False,0,False,0,0,False,0,0,False,0,0,0,0,0
