token,n_extreme_pools,first_extreme_block,last_extreme_block,span_blocks,min_fee,max_fee,distinct_fees,fire_cohort_pools
0x1dd570261edf65b9f3567c27cf30ee9a0001563a,3,26874568,26874714,146,930346,999071,3,0
0x9dd873117adb005ddb8adb7fdaa97af279d49dda,3,26877826,26878102,276,930346,999223,3,0
0x56f095dda09d12bfa7751efc643ca772a5ee3389,3,26886120,26886154,34,930346,999409,3,0
0xc9c78ec0124546851dcf8621ebbd2f0dc1e7f6e0,3,26886154,26886296,142,930346,998818,3,0
0x3515e66b75d0e8227c22763a740d5785663cab2e,3,26888409,26888429,20,930346,998662,3,0
0x3f977e09db8063a4b04405f2ce48ef01a7793f85,3,26888409,26888646,237,930346,998844,3,0
0x325bc82ee88ec4465f96eb797e550986f0b5e994,3,26889362,27041773,152411,800000,990001,3,0
0xc3ff0cc531735478ccdfe0cb282df6788d7235ef,3,26890419,27256438,366019,800000,990001,2,0
0x84162949d610bf210b844eb3eda0649ba23960ba,3,26891451,26891532,81,930346,999333,3,0
0x2a8dc8be3b580a7ae6f312d5dc7452e756b894bc,3,26893221,26893780,559,930346,999439,3,0
0xcc5eb6bf2c436cde635b09de47798a934d74699e,3,26895099,26895228,129,930346,998446,3,0
0x60436d8597d97c66be7d769c4e2b479b6a0e3fa3,3,26898479,26898579,100,930346,999343,3,0
0x5dc9ac53b3a761676448cbf7b3ff4e2e733bb9b9,3,26909162,26909298,136,930346,998446,3,0
0xe2eda4586e0d99211413d1a161109c786f2eaa06,3,26910286,26910388,102,930346,999090,3,0
0xb5470493564a85503b9f2d2773af9e404863593b,3,26916310,26916431,121,930346,999068,3,0
0x4b1510c88cffb7ca9dbd70b187f6fc6b8bf392ef,3,26916310,26916540,230,930346,998827,3,0
0xcb9e9e992fad644267d1203746ac4a077a27c863,3,26917470,26917529,59,930346,999417,3,0
0x00f748ad63874b8320e911f1b83012d1b4827de6,3,26918622,26921697,3075,550000,950357,3,0
0xc6869adf2e30303259f141fe32d9c2038ae96624,3,26921435,26921748,313,930346,999415,3,0
0x5d8e0adfa7336f39272ff5c60a7b20280f6dfa63,3,26922883,26923118,235,930346,999417,3,0
0x1ef09fff018de9fdcacdbc5173c492ce49fe691d,3,26924224,26924296,72,930346,999417,3,0
0x3dfe8655c173ff1d37579fa764eb6405ff724ff3,3,26924278,26924517,239,930346,999210,3,0
0xe8dfe34335fdbeb270b50dac83460eefe28c1213,3,26924278,26924412,134,930346,999223,3,0
0xf0b2d42c19d0d2171616e45804fc5866c716f0c2,3,26925625,26925707,82,930346,998831,3,0
0x618a7e3fba0ab026b6139cb40b1e0e2dd4792efe,3,26927099,26927324,225,930346,999223,3,0
0xa682363bccdde2e686bbb558f26930061c5cf6ca,3,26928377,26928508,131,930346,999334,3,0
0xa9d13d6efbcd81c65b775ee0e492d2971034580a,3,26932127,26932271,144,930346,998446,3,0
0x2204f945679dec00270e39ffe7a862193daed2dc,3,26933425,26933486,61,930346,999416,3,0
0xdfdb8ee573b49fdaeb819e244dd8cdaec2ae812c,3,26938406,26938555,149,930346,999333,3,0
0x7d8192990fb4ba299f0a830276689d5d01f900c5,3,26939868,26939911,43,930346,999066,3,0
0xb5e88d094c91064b89f0d4bd373181df35ee745b,3,26941302,26941377,75,930270,999333,3,0
0x6f37e5119c6c6b85825a1e4baaa0453d921b0576,3,26943360,26947000,3640,848812,999222,3,0
0x262585d0372b713b3bd434c7133c96b8eb651cbb,3,26943460,26947021,3561,848812,999223,3,0
0x25f5e4c2d4eb2c68fd20a6bae98990c953f5206c,3,26950360,26952234,1874,848812,999335,3,0
0x22f639f126a5becff2bebe0a4ab45e7f72246130,3,26951312,26951879,567,848812,950357,3,0
0xab0fdeb74a7cc0c24a04d7f784f268d9ba188cea,3,26951772,26953751,1979,848812,999221,3,0
0x4b0caa5a311ed1ef90a33a97b9c77c047afb4eff,3,26952595,26953018,423,848812,950357,3,0
0x33d1f50ce1c9db89b987772604bf36b6ff85d738,3,26954067,26954327,260,900000,950357,3,0
0xc30e9a6809a364e446f1cc95b045d063256b303a,3,26957094,26958982,1888,848812,999222,3,0
0x5b0ecd8e3379dcfe335826a6259c2cdf8d01eef6,3,26959459,26964801,5342,930346,998834,3,0
0x4fae3be6dcb4fff2253c2d2cd123f741cdd38140,3,26961262,26966272,5010,848812,999417,3,0
0xc2acab756ccc01d0f48625f63b88ff3b219de66c,3,26962477,27254884,292407,930346,990001,3,0
0x09c0bcbec029e533f3ffea16d03e110bcc6227d5,3,26968226,26972020,3794,848812,998834,3,0
0x2c6fac7af5bf63b2274e55b2f1ac6d7c0cc7cbe4,3,26975121,26979340,4219,848812,999068,3,0
0x03811c32367bf4d94d2dd9dc3255fa32b83bf852,3,26986508,26988401,1893,848812,999334,3,0
0x601d02ad5e30ed29ea273d398c8b5b8ff2b2e9c1,3,26987389,27249137,261748,930346,990001,3,0
0x601d69c220e67adf3f68e7875551a4983d4aeb5b,3,26987613,27249438,261825,930346,990001,3,0
0x1833444ce19d0a30c34e6cda8d8d3639dce81b03,3,26990285,26991617,1332,850000,950357,3,0
0x742a9f5313a8fcfd468077ff723faf21120e0793,3,26997210,27044578,47368,800000,950357,3,0
0x6b08c3eefb97ff1f13202846f6c778ed4792d0f9,3,27001283,27027601,26318,777000,890000,3,0
0xdf29f87247872bb11782f021dac97277df0426e8,3,27002206,27002516,310,930346,999067,3,0
0x51b696573d6844748e6039d6e9669262ce2195ee,3,27013793,27014575,782,930346,998990,3,0
0x877125b51476d07b44ffb1ddc569948558e14262,3,27016081,27016224,143,930346,999215,3,0
0xc51949b25cf128f1042a994148855f3301174804,3,27020513,27020692,179,930346,999223,3,0
0xc410ba3da25576d186242b2766fddc5aacc0f92c,3,27022567,27024146,1579,930346,990001,3,0
0x9d87f0b8b9f1fe6287026246cbb9936b6f992403,3,27023188,27032086,8898,930346,999223,3,0
0xb760e701a299a54456ee5372c5ea736cbda65978,3,27024358,27024950,592,930346,999338,3,0
0x26dcbe0c66b9b7890ce601f12dd2f195cdbd0017,3,27036843,27036926,83,930346,999334,3,0
0x85da99348c253ab80111ac07f4de1d4c5696676a,3,27038262,27038430,168,930346,999324,3,0
0xc0ed079b528fc66db33cf7b213043240eb0023c9,3,27038411,27038433,22,930346,999068,3,0
0x9226f4a2ec1c58be754216eb7a855bc33c45fc92,3,27043482,27043661,179,930346,998444,3,0
0x6277cfefba2fae35b9019fd6101391c97ffac6b4,3,27047750,27047891,141,930346,999223,3,0
0xb390ec7b5169994c5c2943618e4c8c64ffaf03de,3,27049042,27049156,114,930346,999334,3,0
0xff7162b17ccf49b3b300352de5086c2f6b40d048,3,27050510,27050600,90,930346,998830,3,0
0xff3f3e421709beb39cd1a90deb0d0855d8ce33ea,3,27054574,27061626,7052,970000,999770,3,0
0x9fd845063fd3903165c9244078adbb55bb602a3d,3,27055379,27055576,197,930346,998445,3,0
0x478b361804ba45d6689fc0b6a3302e71859412bf,3,27055379,27055624,245,930346,998497,3,0
0x5b6ca7f0ef6be8be19bcc518ab4b897f2b0d5a15,3,27056646,27056708,62,930346,999334,3,0
0x27d61b7edf8be212f7b5dadffacb688f86a1a0f9,3,27057882,27058037,155,930346,999351,3,0
0x62597782fd63e81a1d460f442a0178947c243025,3,27059238,27059341,103,930346,999223,3,0
0xb9f5ba80e023ed8b34cd2f36c1297db24236e1ec,3,27061960,27062030,70,930346,999334,3,0
0x45d25eda869788af01fb817931068dc1e03a3e8d,3,27063385,27063449,64,930346,998831,3,0
0x6a0e1f3949ea42d3621da693946e1b4c18ddcb7d,3,27063411,27063576,165,930346,999332,3,0
0xb52ceb09f4b4b8d644806a222a6b79b5f00bec11,3,27064882,27064974,92,930346,999332,3,0
0xe4b3dd3bc2b0c93e49b83cbdf5bc2ef372cd14d0,3,27066211,27066415,204,930346,999214,3,0
0x66f092399fe0db75a9d260259fe115fec99b9238,3,27069720,27069974,254,930346,998834,3,0
0x762ae54045fe43efaf0827386a24e83c82b6feda,3,27073806,27074033,227,930346,999223,3,0
0x63f7074722e6873fa47c46454d9dc91bd50d7a7a,3,27073806,27073886,80,930346,998446,3,0
0x0dd59efe3b0c7057a5f9f03c881f2d5ed7166292,3,27076215,27076296,81,930346,999068,3,0
0x5b3db639ed7e19bc1bc67398adb045842b924ae3,3,27076265,27078922,2657,930346,998832,3,0
0xcbcc0ec3b32430a1f57ee2f5d0cc51721f423687,3,27078819,27079018,199,930346,999067,3,0
0x0df4698aa5d1d394dde538393e806dcd1329a884,3,27081338,27081401,63,930346,998834,3,0
0x38509dda164a1d30c94ccb131a4b3205823c919a,3,27081338,27081481,143,930346,999223,3,0
0x9825bd97dc77eca13a4fa7bfe42aae361eeb293a,3,27084009,27084053,44,930346,998834,3,0
0x01e5d42aea4652b337191958b9471d91864f3ca5,3,27086330,27086491,161,930346,998834,3,0
0x90ba40980185e133074ba1e86eb247b17d2062e4,3,27087749,27087826,77,930346,998443,3,0
0xf215412caf74fae640b65aceee4dba15861f262e,3,27087749,27087978,229,930346,999068,3,0
0xab0392de550548c10635fee116feac6fea9d8220,3,27093193,27095903,2710,888880,950357,3,0
0x1bd1b3de035c956e3b5667af1f4588d7291b9212,3,27095134,27095405,271,930346,998445,3,1
0xe90a2d1681f64019fa9335cb8ec54a0c04d7c04c,3,27095134,27095259,125,930346,999417,3,0
0x094b2d0a2d736022881f4905b0e43187bf9c4430,3,27096419,27096542,123,930346,999062,3,0
0x2e09ecb192b7fc5616fe05811430811343d41fa7,3,27100764,27101511,747,930346,998446,3,0
0x737e37fa79c702c2ad08f4d0889dc58145d2417b,3,27101388,27101449,61,930346,998432,3,0
0x4cb7ac236551ba90085e2048b21abe4c955b7145,3,27102890,27103018,128,930346,999213,3,0
0xc1a034044cdb755be223c2ff7489143d228ad6b8,3,27104176,27104420,244,930346,998834,3,0
0x7a9a029c3421d7b30fa9f60c419679a92dbe4f6c,3,27105502,27105566,64,930346,999334,3,0
0x1a39ad9f197fb2420452b1982f33949d03aa3f57,3,27106164,27108358,2194,930346,999334,3,0
0x8765601fbd35e1dd821e499d553b17dbfa36ef1a,3,27108231,27108295,64,930346,999334,3,0
0x8b2895581f007662cfab2c36c605ae60e5c441db,3,27114516,27114735,219,930346,998446,3,0
0xd089aa91d439d2b021d6b1c3dfb443bf6a62f315,3,27115734,27115866,132,930346,998446,3,0
0x0e53cc61b7e919e48c9e65987eb2611b3d2be10f,3,27119399,27119469,70,930346,999068,3,0
0xf1246116ee18141c069d6c319e9d29d569f6aca1,3,27122010,27122218,208,930346,999221,3,0
0x6d627d8e04e01e373d39556ca8f4c9ad6edb5cd3,3,27125948,27126065,117,930346,998446,3,0
0x4b2a7c771765b491a3c35aa20c7a9122b1d27fbd,3,27128420,27128505,85,930346,998446,3,0
0x543383c3cd3705be6a909f5da76ed8901789184b,3,27129713,27129815,102,930346,999417,3,0
0xd6e126a58b118dd45ca6078bea26a368b8996aac,3,27132420,27132596,176,930346,999324,3,0
0x81a61fe975c69de503a9479a8104ca53d9907144,3,27132484,27134638,2154,550000,998112,3,1
0x87eb14c2e5838295bf721c4f03a986cdc9cdc627,3,27134949,27135068,119,930346,999068,3,0
0xcf05a51a146136f453ce22d13aaadad770617636,3,27136230,27136344,114,930346,999331,3,0
0xa63b98a64e6a8860fbd402df887820219a3ac547,3,27137755,27137825,70,930346,998427,3,0
0x44e23dd2363da2536bb974cb3be77a4652385afe,3,27139083,27140329,1246,850000,990001,3,0
0xae4fe8c7504901f4835d03462540457b039193f8,3,27139208,27139372,164,930346,999223,3,0
0x9544eeb1ecb5b64bdc2da62860d97ce4d952dc10,3,27139208,27139249,41,930346,999333,3,0
0x95f22423c787af467ba501e3b997fb66f6cd3c66,3,27140586,27140874,288,930346,998444,3,0
0xb74dd2fceba5e6d8ce703f1bf169a1083ed771f9,3,27142005,27142067,62,930346,999417,3,0
0xc1a0ae12b42ef8122bd67faca55a6d1a77b80134,3,27142032,27145773,3741,930346,998446,3,0
0xb80284e5012e7e8a62bede93c1ba8e2f50baef84,3,27144641,27144703,62,930346,999334,3,0
0x0ac4486745e7db82a112f5c0324264fdf5a7fba2,3,27151006,27151095,89,930346,998834,3,0
0x7d316ae5bb8bf8a3b01b240be250d2c760ce30c8,3,27153140,27153786,646,930346,998990,3,0
0xb597eb835de84d16f473ce3b35ff1f6bbd2fc9c3,3,27154900,27155077,177,930346,999417,3,0
0x98301ffa66b4c60f9c678e033911856bca38e390,3,27156339,27156385,46,930346,999082,3,0
0xc0c4dcbe604876b463d09ecf9a450343d3568328,3,27156347,27156492,145,930346,999415,3,0
0x4f1eb9afe66940f398916a1ac0f4137f5efe66f4,3,27158897,27158979,82,930346,999223,3,0
0xa1a591167bbe6eb8a7c40d52c8c91bf43fd37c6a,3,27166550,27166732,182,930346,999222,3,0
0xe7d978b74b44ad0ce1d81df9f307ecc3a39891ed,3,27169044,27169070,26,930346,999334,3,0
0x3d0ce8af14e00ec849544fd50746bfe3a43712ea,3,27172876,27173107,231,930346,999068,3,0
0x5489c0e47cd9e59a1f7e4319d6cbab3a3761da83,3,27172876,27173001,125,930346,998435,3,0
0xe4c2b1fe8cc8d4b32d0573b885d3ab828b154d89,3,27172902,27173355,453,930346,998448,3,0
0x62d49e63b7a16bfcbb10b5d8a5536069abbfa682,3,27174088,27178724,4636,930346,998446,3,0
0x7e21a06c2b25e10d992a46d625828fbe03b254b1,3,27175584,27175740,156,930346,999064,3,0
0x013b7369ed6d73f477f7194be7c9ef9e3dac3c21,3,27175584,27175626,42,930346,999219,3,0
0x24446dc419e1aeb77f0c1a2e89626406bd28397e,3,27178230,27178367,137,930346,999334,3,0
0xb1c64f801d7ef448c83283108f205c772974097c,3,27179748,27179837,89,930346,999066,3,0
0x99e93e18800fe193aa442849ec947e9164f34f02,3,27182961,27183062,101,930346,998835,3,0
0xbc1cedc997d694065e946fec0686d759037e27d6,3,27183062,27183086,24,930346,998443,3,0
0xe0548f367d0bb2982d02d3a7954c5b6bedf32769,3,27183091,27183375,284,930346,999221,3,0
0xdbe4ac5c712c0e8d1cc955375ab8acc42b42ba21,3,27184437,27184499,62,930346,999223,3,0
0xed15264cffbfa5c2229f9535ba4a33c5582816ab,3,27185735,27185858,123,930346,999419,3,0
0xba44c9ea596b46689a14adb342251d84b3af08cb,3,27188374,27188433,59,930346,998442,3,0
0x6bcfe569bcdad19e3cef2d8a6fd4f50d8d62b5fe,3,27191126,27191269,143,930346,999062,3,0
0x469c8713ae2a4dd4bec1e53c1246d3eb0304821d,3,27194777,27194884,107,930346,999417,3,0
0x1725079a1b0d3e6974c4b496649ec0057523587d,3,27197372,27197537,165,930346,999218,3,0
0x1cc817d4a543d87664f86d69edcb1e025eda3bf5,3,27198721,27198777,56,930346,998446,3,0
0x46d024780d2106cbbca381656a277efee5962c4c,3,27205102,27205569,467,930346,999326,3,0
0x50fe2a9db424cd4b077bf001d3128eeb608f4982,3,27206531,27206751,220,930346,999224,3,0
0x2b260f32ce6304474e5307aa1a9b40767238d840,3,27208845,27215151,6306,830000,945000,3,0
0x46f37f4fe00b9d2c263f2b232a3f503b42a4cf87,3,27214560,27214712,152,930346,998446,3,0
0x7b2cf3d2d794b19e89b6995d8ebd6b8203f044f9,3,27215974,27216036,62,930346,999417,3,0
0x4c6023d67fa6d0f918baf63fb5178d993b31a09e,3,27218548,27218679,131,930346,999066,3,0
0x53940dc024a1d48ff35694561e1c6bb48ac63644,3,27218567,27218741,174,930346,998428,3,0
0xdb80258c99e4d1c29a735f027df401dd5fca3b69,3,27219754,27224075,4321,930346,998112,3,0
0xbf46f5c724c0b434290a87e05382ef53ce763afb,3,27220708,27220777,69,930346,998112,3,0
0xd1304741b4ab3ba8f92b039c14c99e8299e04127,3,27221022,27221044,22,930346,999219,3,0
0xe10af74b050fb92149adb1d61a6f46f0fcd73c24,3,27222482,27222544,62,930346,998830,3,0
0x805ae0faca0c1dea37b5461dffaf338b1c5ebf2f,3,27223800,27223980,180,930346,999417,3,0
0xade97d498f359f3e8995b880fd1299db44a3da68,3,27223980,27224740,760,930346,999068,3,0
0x4273cd7e6559d6788cf9ee1661473714f1268cce,3,27224380,27225454,1074,930346,998674,3,0
0xf7a65423d855a4065d55c9f6c5cd4599fe248cde,3,27226785,27226849,64,930346,999228,3,0
0xb2a7c3807df9a7abcc4073b13ac0bad16794d694,3,27226804,27227066,262,930346,998564,3,0
0xeb19fc5700d1d27cbf6b6579c1626179b2f8d40d,3,27228216,27228622,406,930346,999064,3,0
0xef94388a35cc578b2547dc23984f8b7278277e1a,3,27228310,27228452,142,930346,998441,3,0
0x1d60400ac1904aa3934a208526216d6df39e5922,3,27232210,27232325,115,930346,998446,3,0
0xbc5e72687148dc0bf3b058606ea2e82e36f689aa,3,27233575,27233639,64,930346,998834,3,0
0x3b34cb11df1306ae77c80c2c3648431cee9b710a,3,27237740,27237944,204,930346,999416,3,0
0x8ce1284596778ef73e15b64038c472066589899f,3,27237849,27237944,95,930346,999223,3,0
0xcbb2cee0d2b3f15131ae1df3d8728f1d88b13dd6,3,27237971,27248541,10570,930346,999335,3,0
0x71543e6e3724acee9fce13b7379df2dfaa778d5c,3,27238739,27241146,2407,930346,998112,3,0
0xf11b1ee0250fb1658c35d45481e8d819aecdd957,3,27239403,27239461,58,930346,999410,3,0
0x144c5a3a72755315b5c030797436fe10dd3028d9,3,27240889,27241147,258,930346,999223,3,0
0xbf3d238af06858ed3c8c6c3fd9a4161078917872,3,27241121,27241232,111,930346,998452,3,0
0x1d020b14f98b0b7a11d18547d280731aa7e99798,3,27247740,27247839,99,930346,999334,3,0
0x496d13c1bbd58a5528c8d64220f86c7f782cc543,3,27250248,27250311,63,930346,998452,3,0
0xd136a43003fe731ad815887acd64e35f37bc0850,3,27250248,27250387,139,930346,998442,3,0
0xb63f6c215f72c4226a141ace2a3cf2f384f0b82c,3,27251555,27251807,252,930346,999417,3,0
0xcb88cb961fb96a8b1a56e6dae95087fc0973ff44,3,27255518,27257068,1550,930346,999068,3,0
0x055ebabe9016f77f1a4861a34d6050c36089b331,3,27256607,27256945,338,930346,999223,3,0
0x34a62b57e1c4e4f7b3c6da5ff4b41525391f9777,3,27256755,27256920,165,930346,999418,3,0
0x4c3cc5bbb90fb7a6b87eb55eb77f9efe9c5e0525,3,27258399,27258515,116,930346,999223,3,0
0x7f235842641beef9fb18eed55c83d2781b1957cf,3,27259822,27259950,128,930346,999334,3,0
0x69bdb372f5006705a6450726d7135cd6d60854a7,3,27263907,27263987,80,930346,999223,3,0
0xb9788456a597bc1654410c2e647cd8bbe2ab8f23,3,27265291,27265428,137,930346,998831,3,0
0xb5f256e61e5c62f25b74a69e8a6b5cd158b7c4d3,3,27271293,27271426,133,930346,998834,3,0
0x7141967b78ff1299ec57de757b6d98d4d53ec6fe,3,27272535,27272637,102,930346,999417,3,0
0xec55499d09c4c216e3a8827a62865b412381f548,3,27273801,27273901,100,930346,998442,3,0
0x39a734795329a0ca37bc34884dbdc17186a98f97,3,27276207,27276454,247,930346,999222,3,0
0xf917eadb7594f2062decce7dfd27e60b8659597a,3,27278708,27278923,215,930346,999418,3,0
0x452b378ab517d340b333af5e9ed1ce73d9eda727,3,27278934,28013152,734218,930346,998112,3,0
0x42e23dabf3453256d4937d580a054d935a10e541,3,27281480,27281544,64,930346,999334,3,0
0x529b6ef5bfbf819b6ea88ea16fd92cfbb0a8323e,3,27285329,27285490,161,930346,998833,3,0
0xe5b34175a30102fbedda4a18d828424b591e1c61,3,27286716,27286819,103,930346,998446,3,0
0x88bb4357af5b81212f2037c8213d68ca6422546f,3,27286716,27286801,85,930346,998834,3,0
0x6b80cd1d04e1b9154fab952de27e8d1fa87e7f8a,3,27289357,27289502,145,930346,998433,3,0
0x19bb34984f22ed2799bd79020833edc4a8a0e926,3,27290712,27290775,63,930346,999334,3,0
0x0e0435d5f94214750b6611d02315330110afdc6a,3,27292060,27292143,83,930346,998447,3,0
0x95332cf43b1a38e6576cb70ec6e368cfcaefc42c,3,27293321,27293475,154,930346,998442,3,0
0xcc85fbf0940c7be14a908c036fa56c34d3ba5a4e,3,27294729,27294749,20,930346,999223,3,0
0xcd45abeab223efe78bee279f47a52eb0e7bb81cb,3,27294736,27294837,101,930346,999067,3,0
0x6c15ed1136fc15d0b9c9ff0ad80ca26688f946ee,3,27296130,27296296,166,930346,999331,3,0
0xb2edf55718eae86a0b47963ade06c06914000305,3,27296130,27296264,134,930346,999417,3,0
0x38a1bccd1e0063fca1545be2c0f832bdf358799e,3,27298559,27298585,26,930346,999213,3,0
0xf7cc80cb336e458f446f5145e87970f48e05f520,3,27298585,27298668,83,930346,998445,3,0
0xebdc62783d7bd8a752cd4e23bf207b729d0d351a,3,27299951,27300015,64,930346,998824,3,0
0x822a1133b92254d9af42a913d36cc98e1e8548e7,3,27299952,27300104,152,930346,998834,3,0
0x7203520dee119fca948ca66c18655307f9c858d3,3,27302529,27302676,147,930346,999059,3,0
0x92a544b357f1c416438bc1d4758dc47083e3685c,3,27306330,27306483,153,930346,999223,3,0
0x6be2bff8a8fceda40793412f4df58ff42f1c2ec1,3,27307730,27307813,83,930346,999398,3,0
0x6ef7311b4cb9b782dccfa512f5bb443789b59023,3,27308497,27317152,8655,900000,990002,3,1
0x17e7f51a5a2389d92d1114a1759ff26c613cb291,3,27308566,27317826,9260,930346,990002,3,0
0x39092ffb55efa9d76239e44a3b22c30a6208ad16,3,27309142,27309259,117,930346,998446,3,0
0x03373e0f7a663fe70a1432f866409093b215b0f9,3,27309232,27309298,66,930346,999223,3,0
0xb19e73678a88f5a8eaf67afd9ce7bfdc8abf832e,3,27310552,27310703,151,930346,999334,3,0
0x58f43ec1493c09a6c20436dbc964e8b4e6dedba4,3,27311896,27312063,167,930346,999223,3,0
0x84289b88c2be0aec3cd701242d6e3fbd102f99a1,3,27313492,27313596,104,930346,998820,3,0
0x227952e8c11092c8bef7479c0135e01e2f8c7b91,3,27314860,27314993,133,930346,999416,3,0
0x5dfa3376644d4e5582ba2ac493cac6b13b01a501,3,27316291,27316814,523,930346,999335,3,0
0x50676b6121ce13db0dde79884ac3a78c29eaa699,3,27316291,27316666,375,930346,999416,3,0
0xe56e0b64b61def3185a03e8e37e846613d57f65a,3,27317685,27317838,153,930346,998828,3,0
0x4b1b0654a8c2d1216c6e937e84f422144e022858,3,27319121,27319198,77,930346,998446,3,0
0x41374596116ac8071b6f6dfeb69eaf3f80fa6350,3,27320498,27320549,51,930346,999417,3,0
0x7167dfa3d78b71b4eb07bb4b69be0c13f52a259b,3,27321933,27322055,122,930346,998450,3,0
0xbe7d24345d35c77c64eb4fb18a0ac247f7c8b40a,3,27326167,27326366,199,930346,999062,3,0
0xf1864299ff6bce472f4f5e87b443a0e387f42ed7,3,27327633,27327759,126,930346,999224,3,0
0xd57fc03005ad09517dd7bb7c0c8e0e21af7548fc,3,27327734,27330025,2291,930346,999334,3,0
0xe38853346bc639f9d69215460f780537ba2852f3,3,27329319,27329445,126,930346,998442,3,0
0x1ec0b5d3ac804f9589988e47aa54cf7e1484a248,3,27332079,27332265,186,930346,999334,3,0
0x4112c0899ff47a3cf8a71eaf11adf6d69cba89cf,3,27333414,27333518,104,930346,999223,3,0
0x6f57db75fc0c75cd814576ec0abb57072577c919,3,27337499,27337556,57,930346,999259,3,0
0x4e8850ff0e9a9ced0eb5c707898298246310718e,3,27338999,27339162,163,930346,999334,3,0
0x70caedb5d4b099414982fdf8be83af0f8d5a17d8,3,27341538,27341740,202,930346,999068,3,0
0x2c144c1551d9042cf31d5ddd3238f16358ae41a1,3,27345458,27345660,202,930346,999334,3,0
0xafddc5960e8c8488fd678d289a31361459fe9efb,3,27345458,27345507,49,930346,999334,3,0
0x475fb5da68b0c0878d5607686ae16a2e130465f8,3,27349222,27349298,76,930346,999333,3,0
0x7aee26516c4c10c880196e8a8e27dab71a77ebf2,3,27350509,27350689,180,930346,998430,3,0
0x3d7ea68af64514516f04e82670658c3d37efd6aa,3,27353099,27353142,43,930346,999416,3,0
0x09631c13426b46a85efd8ad3a3901549b3e89321,3,27353115,27353253,138,930346,999068,3,0
0x277514f07a2548d1a94f03d9cd18448fc63f0f6d,3,27357997,27358169,172,930346,999333,3,0
0x90d5605a8c1a810bf470351305b079c956bc9dcf,3,27359286,27359473,187,930346,999417,3,0
0x0c018d821b5cb24311f4fb9cc3ba515121ecf870,3,27360618,27360694,76,930346,998446,3,0
0x6fd60859e52ea7ee70f3056443fa96a25447f9d2,3,27362131,27362931,800,930346,999159,3,0
0xcb0091355434476669a760de97363445cf8db15c,3,27363640,27363888,248,930346,999222,3,0
0x35bfadecce2b524b4b103be8214e9610ca667181,3,27363640,27363765,125,930346,999334,3,0
0x1829a89957e08bc036a275ea5cfe9d37872d2275,3,27365087,27365249,162,930346,999064,3,0
0x364c891e583a65a6bff9e973862d8c68071b6be8,3,27365087,27365232,145,930346,999417,3,0
0x46fe634e7c83c812b27cd2c45e93649176b53845,3,27366376,27366450,74,930346,998445,3,0
0x1ca917e1146361130fae05deaa594fa5ce330d93,3,27369157,27369281,124,930346,999417,3,0
0x9540dca660c1c7de372a7a0f8174852dd9e5f0fb,3,27372085,27372222,137,930346,998427,3,0
0x0dee69cc739b81924d4280ae268253b0ef7c3681,3,27372195,27372390,195,930346,999333,3,0
0x5b9e3282a92377269196932b8f1e31da3347eec4,3,27372195,27372515,320,930346,999334,3,0
0xced83319d9daf9517fc39e8740064bc9b92bae24,3,27372222,27374885,2663,930346,998834,3,0
0x7463fdd76169352d0309e9a99ab4af244a05c439,3,27373594,27373757,163,930346,999406,3,0
0x0cd35f22ff555563a5058ea8dc825fc11702b290,3,27378971,27379148,177,930346,999223,3,0
0x306a4f7c82dd90b99d7fd0d8d6a7cc76c2395255,3,27378971,27379057,86,930346,998824,3,0
0xe30a85f3a985316e729efba7973aeaf22b0c0124,3,27380415,27380544,129,930346,998453,3,0
