tx,token,block,router_sender,router_family,selected_pool,selected_fee,selected_hooked,selected_output,alt_pool,alt_fee,alt_hooked,alt_tick_spacing,alt_init_block,alt_age_blocks,alt_output,regret_bps,beaten,shortfall_bps,alt_ever_used_by_same_sender,alt_ever_used_by_same_family,alt_used_before_this_order_same_sender,alt_used_before_this_order_same_family
0x36053fa1cfdfdc87fef0c21cbad8efcc250adda271422191cdcb4c8d6aec93d5,0xa3fdcadd1a10ef1a1731e08b87493420d7a61007,25748563,0x39b38686a19836ac10162c490e4558e120cbbe5f,0x Settler,0x8b5ca8c300d039b4437cfdca7bac6a31544667344d7f1fe797c38c6265071539,250750,False,432224570675368989368,0x7d26f46b1fbf7fef3671a77e76e3176e61298f91c7109040b57372e4c80bae36,0,True,60,9532451,16216112,697371604459727042837.618168113881099453116801008866004916293,-3802.09105287237427917956766640238849409543886378984573130716,True,3802.091052872374279179567666,True,True,True,True
0x81153340fd0b50fdb54adfb56edf8055d02d434f03e48e3ff8f4e23813a548f8,0xa3fdcadd1a10ef1a1731e08b87493420d7a61007,25750403,0x8876789976decbfcbbbe364623c63652db8c0904,Uniswap UniversalRouter,0x8b5ca8c300d039b4437cfdca7bac6a31544667344d7f1fe797c38c6265071539,250750,False,147185933876600436098,0x7d26f46b1fbf7fef3671a77e76e3176e61298f91c7109040b57372e4c80bae36,0,True,60,9532451,16217952,238368329339619208820.325336347011480051819283386964196766895,-3825.27308538145396171451602834140336066617625210932952765917,True,3825.273085381453961714516028,True,True,True,True
0xa8a2aacd0ca0cf0b3d38f81cc963522e9f45c4403a64551a23a884acaf60d2ea,0xa3fdcadd1a10ef1a1731e08b87493420d7a61007,25750729,0x39b38686a19836ac10162c490e4558e120cbbe5f,0x Settler,0x8b5ca8c300d039b4437cfdca7bac6a31544667344d7f1fe797c38c6265071539,250750,False,146789169197869407004,0x7d26f46b1fbf7fef3671a77e76e3176e61298f91c7109040b57372e4c80bae36,0,True,60,9532451,16218278,237783405352809513562.362473037466847756779175627109075680832,-3826.76982945584559838472766746444961101375056240307771532647,True,3826.769829455845598384727667,True,True,True,True
0x9d76179c190642914a7b70c7f109eae8b3cf929b21cb9878798e2686df9cfeb4,0xa3fdcadd1a10ef1a1731e08b87493420d7a61007,25754347,0x8876789976decbfcbbbe364623c63652db8c0904,Uniswap UniversalRouter,0x8b5ca8c300d039b4437cfdca7bac6a31544667344d7f1fe797c38c6265071539,250750,False,255008049301668130910,0x7d26f46b1fbf7fef3671a77e76e3176e61298f91c7109040b57372e4c80bae36,0,True,60,9532451,16221896,421785324635470809156.113389403641869369113670954526201606371,-3954.07961331846769310056715973941745711756196281346402390837,True,3954.079613318467693100567160,True,True,True,True
0x250b624245d60de77de77ee2cbea958abe2636760f59c403255c9a3f5eb0ac3c,0xa3fdcadd1a10ef1a1731e08b87493420d7a61007,25755300,0x39b38686a19836ac10162c490e4558e120cbbe5f,0x Settler,0x8b5ca8c300d039b4437cfdca7bac6a31544667344d7f1fe797c38c6265071539,250750,False,358588036113115206045,0x7d26f46b1fbf7fef3671a77e76e3176e61298f91c7109040b57372e4c80bae36,0,True,60,9532451,16222849,596488864202838909219.533994523792825553743302018169540903965,-3988.35321775302047461878303774410283318157249876698169028984,True,3988.353217753020474618783038,True,True,True,True
0xb38b906041725b4d91261c027870c3360680ec56c231884dbcce695f2c9ddb79,0xa3fdcadd1a10ef1a1731e08b87493420d7a61007,25761263,0x8876789976decbfcbbbe364623c63652db8c0904,Uniswap UniversalRouter,0x8b5ca8c300d039b4437cfdca7bac6a31544667344d7f1fe797c38c6265071539,250750,False,456235811024731681076,0x7d26f46b1fbf7fef3671a77e76e3176e61298f91c7109040b57372e4c80bae36,0,True,60,9532451,16228812,783608469191015054037.378829860225293186715940244281752972954,-4177.75803909135526714382569335810282486167848217645102888283,True,4177.758039091355267143825693,True,True,True,True
0x61aa932341b0621af5c45d7aafd1bbd7d8c9290bb9a0de2d27a0b08d378cf12e,0xa3fdcadd1a10ef1a1731e08b87493420d7a61007,25761873,0x8876789976decbfcbbbe364623c63652db8c0904,Uniswap UniversalRouter,0x8b5ca8c300d039b4437cfdca7bac6a31544667344d7f1fe797c38c6265071539,250750,False,472729530888950497248,0x7d26f46b1fbf7fef3671a77e76e3176e61298f91c7109040b57372e4c80bae36,0,True,60,9532451,16229422,784407085291929721937.887488249116922253428123836994913378590,-3973.41584806036531813199651875180144523447835121436332627026,True,3973.415848060365318131996519,True,True,True,True
0x9dd89c77065d7adcb88259fc2e668e58ac3f8cefcf649c5df9fe6d45cf009a28,0xa3fdcadd1a10ef1a1731e08b87493420d7a61007,25762244,0x39b38686a19836ac10162c490e4558e120cbbe5f,0x Settler,0x8b5ca8c300d039b4437cfdca7bac6a31544667344d7f1fe797c38c6265071539,250750,False,468595578915439178467,0x7d26f46b1fbf7fef3671a77e76e3176e61298f91c7109040b57372e4c80bae36,0,True,60,9532451,16229793,784407085291929721937.887488249116922253428123836994913378590,-4026.11746245198956024981900822265274289509573756331508164323,True,4026.117462451989560249819008,True,True,True,True
0xf4b238b0df238a617c67af98632524103323eea38c11396497eba7ae38927125,0xa3fdcadd1a10ef1a1731e08b87493420d7a61007,25762493,0x8876789976decbfcbbbe364623c63652db8c0904,Uniswap UniversalRouter,0x8b5ca8c300d039b4437cfdca7bac6a31544667344d7f1fe797c38c6265071539,250750,False,464515617099832828930,0x7d26f46b1fbf7fef3671a77e76e3176e61298f91c7109040b57372e4c80bae36,0,True,60,9532451,16230042,784284568411094652991.416682301185007311990960436816642615081,-4077.20570046521784680428916148321580309303583450796713783425,True,4077.205700465217846804289161,True,True,True,True
0x1d7a35b3a99f55719dcad830c56a70c5dd081b4dc8c73eb336f494bca4fc4177,0xa3fdcadd1a10ef1a1731e08b87493420d7a61007,25763587,0x39b38686a19836ac10162c490e4558e120cbbe5f,0x Settler,0x8b5ca8c300d039b4437cfdca7bac6a31544667344d7f1fe797c38c6265071539,250750,False,464885983132745998852,0x7d26f46b1fbf7fef3671a77e76e3176e61298f91c7109040b57372e4c80bae36,0,True,60,9532451,16231136,790982759672604483627.202680511887780924238563318180755267597,-4122.67868739431358206924049717292724739474449625871680790203,True,4122.678687394313582069240497,True,True,True,True
0x713aa732f445938f7da184dcfe1953ed86813f15f472d04e76b70cd0225b47c7,0xa3fdcadd1a10ef1a1731e08b87493420d7a61007,25764538,0x39b38686a19836ac10162c490e4558e120cbbe5f,0x Settler,0x8b5ca8c300d039b4437cfdca7bac6a31544667344d7f1fe797c38c6265071539,250750,False,460835106768371194583,0x7d26f46b1fbf7fef3671a77e76e3176e61298f91c7109040b57372e4c80bae36,0,True,60,9532451,16232087,790982759672604483627.202680511887780924238563318180755267597,-4173.89189419102684668491529720156310276985123195478220534476,True,4173.891894191026846684915297,True,True,True,True
0x27cc7b3cbfdca437138a16dba793b014aa5241fbd00525a8722d8c4e39db81c0,0xa3fdcadd1a10ef1a1731e08b87493420d7a61007,25796196,0x8876789976decbfcbbbe364623c63652db8c0904,Uniswap UniversalRouter,0x8b5ca8c300d039b4437cfdca7bac6a31544667344d7f1fe797c38c6265071539,250750,False,479777390405935728043,0x7d26f46b1fbf7fef3671a77e76e3176e61298f91c7109040b57372e4c80bae36,0,True,60,9532451,16263745,751949669444827271409.167513998554703583431214298600332517132,-3619.55447416898709107649133555199770683429097074012347819511,True,3619.554474168987091076491336,True,True,True,True
0xe6d19bccdf827888eb1db41a2317a27230c52583c2526e2d4de5452c1c91778d,0xa3fdcadd1a10ef1a1731e08b87493420d7a61007,26721027,0x8876789976decbfcbbbe364623c63652db8c0904,Uniswap UniversalRouter,0x8b5ca8c300d039b4437cfdca7bac6a31544667344d7f1fe797c38c6265071539,250750,False,2306110910366063,0x7d26f46b1fbf7fef3671a77e76e3176e61298f91c7109040b57372e4c80bae36,0,True,60,9532451,17188576,3001116005610045.98165735459620356707441924231741637671937671,-2315.82216063889600070382308438732829845466892582414227745464,True,2315.822160638896000703823084,True,True,True,True
0x8c81bcc1cccf34753aa0cf53a522d64a0cad2194cf091f868adb8b6aa6a78692,0xa3fdcadd1a10ef1a1731e08b87493420d7a61007,26897831,0x39b38686a19836ac10162c490e4558e120cbbe5f,0x Settler,0x8b5ca8c300d039b4437cfdca7bac6a31544667344d7f1fe797c38c6265071539,250750,False,341085041290920773360,0x7d26f46b1fbf7fef3671a77e76e3176e61298f91c7109040b57372e4c80bae36,0,True,60,9532451,17365380,472994096080313205546.149782798517891660414398574424186149836,-2788.80975222563046749296786476327132463814834002089352332545,True,2788.809752225630467492967865,True,True,True,True
0xb761d015ac5e2ad2460b22533b8e81e4e4c01aa59bccdac9751b6dcc5f000aef,0xa3fdcadd1a10ef1a1731e08b87493420d7a61007,26901238,0x39b38686a19836ac10162c490e4558e120cbbe5f,0x Settler,0xb48fb6d64bffbc77c68afb586092aff9e8f1d7cf045ce449d27c76af2bff9e72,900100,False,119765841287990,0x7d26f46b1fbf7fef3671a77e76e3176e61298f91c7109040b57372e4c80bae36,0,True,60,9532451,17368787,144919500365307.489967377466336200722665727140702591912500280,-1735.69871645369434911434809854839990697018980097016244962675,True,1735.698716453694349114348099,True,True,True,True
0xb761d015ac5e2ad2460b22533b8e81e4e4c01aa59bccdac9751b6dcc5f000aef,0xa3fdcadd1a10ef1a1731e08b87493420d7a61007,26901238,0x39b38686a19836ac10162c490e4558e120cbbe5f,0x Settler,0x647ae9c958774a4fb9437b8acfc60f2920b4d46a3186408ddf983a39251420bc,2899,False,84969,0xccf79a5bcebd5fae1ba11af2cbeb3894240f4d7a9d596791477509b8266aa56b,10000,False,100,26005967,895271,111996.794758198047067782214597854743424243652208772517802077,-2413.26502392780674131416974299584024602560236049409544900046,True,2413.265023927806741314169743,True,True,False,False
0xb761d015ac5e2ad2460b22533b8e81e4e4c01aa59bccdac9751b6dcc5f000aef,0xa3fdcadd1a10ef1a1731e08b87493420d7a61007,26901238,0x39b38686a19836ac10162c490e4558e120cbbe5f,0x Settler,0x2ee674740131e57c21b0c7e71f21184fb10d10a8357595e1331cecb9a274da60,200800,False,94404,0xccf79a5bcebd5fae1ba11af2cbeb3894240f4d7a9d596791477509b8266aa56b,10000,False,100,26005967,895271,158954.983165926175738524127108337945793875390736090903106273,-4060.96002026839379672084429595509012874386252429293789809761,True,4060.960020268393796720844296,True,True,False,False
0x1dcf25e651842fae9c86ba963a8047cf8e71cf22f6aa993a9e71222d49449e3f,0xa3fdcadd1a10ef1a1731e08b87493420d7a61007,26969284,0x39b38686a19836ac10162c490e4558e120cbbe5f,0x Settler,0x647ae9c958774a4fb9437b8acfc60f2920b4d46a3186408ddf983a39251420bc,2899,False,23154269624281732103,0xccf79a5bcebd5fae1ba11af2cbeb3894240f4d7a9d596791477509b8266aa56b,10000,False,100,26005967,963317,27139086866468994928.2139526314975466130048054860257503447114,-1468.29451624277083261601981204435184804767051069351640521080,True,1468.294516242770832616019812,True,True,True,True
0x1dcf25e651842fae9c86ba963a8047cf8e71cf22f6aa993a9e71222d49449e3f,0xa3fdcadd1a10ef1a1731e08b87493420d7a61007,26969284,0x39b38686a19836ac10162c490e4558e120cbbe5f,0x Settler,0x8b5ca8c300d039b4437cfdca7bac6a31544667344d7f1fe797c38c6265071539,250750,False,254076872947930484527,0x7d26f46b1fbf7fef3671a77e76e3176e61298f91c7109040b57372e4c80bae36,0,True,60,9532451,17436833,354510743880453961508.576759631980024842747944826231164031837,-2833.02756450143579312484610198013782988748902737748183089720,True,2833.027564501435793124846102,True,True,True,True
0x34fe007ea795e6588ecb2436a6ff756619b1e9fef8ed853763bb72046fa6dbad,0xa3fdcadd1a10ef1a1731e08b87493420d7a61007,28979325,0x8876789976decbfcbbbe364623c63652db8c0904,Uniswap UniversalRouter,0x8b5ca8c300d039b4437cfdca7bac6a31544667344d7f1fe797c38c6265071539,250750,False,5449196397979553122194,0x7d26f46b1fbf7fef3671a77e76e3176e61298f91c7109040b57372e4c80bae36,0,True,60,9532451,19446874,8648700150953958791868.32453019077896512352744357439333806769,-3699.40418459471942152771275542359760662826887949749090481443,True,3699.404184594719421527712755,True,True,True,True
0x3cb6aa60923dfa05156b4cf0d27166c45ffa2bdf6a27fae90069795df866e863,0xa3fdcadd1a10ef1a1731e08b87493420d7a61007,29772436,0x8876789976decbfcbbbe364623c63652db8c0904,Uniswap UniversalRouter,0x8b5ca8c300d039b4437cfdca7bac6a31544667344d7f1fe797c38c6265071539,250750,False,1143257024943838892596,0x7d26f46b1fbf7fef3671a77e76e3176e61298f91c7109040b57372e4c80bae36,0,True,60,9532451,20239985,1872919155325048563478.60500063822631122820499433437710788435,-3895.85491881295573804136859929995217524844935176654437062692,True,3895.854918812955738041368599,True,True,True,True
0x537fd9732adf3da1077b380d53585c0c7384b6eb00e4bd83785db0951932f060,0xa3fdcadd1a10ef1a1731e08b87493420d7a61007,29779654,0x8876789976decbfcbbbe364623c63652db8c0904,Uniswap UniversalRouter,0x8b5ca8c300d039b4437cfdca7bac6a31544667344d7f1fe797c38c6265071539,250750,False,38212144488943702701274,0x7d26f46b1fbf7fef3671a77e76e3176e61298f91c7109040b57372e4c80bae36,0,True,60,9532451,20247203,90562144236040752739148.0435790400699585624023303900147245448,-5780.56098259469800971737887841527636354987227576424382440012,True,5780.560982594698009717378878,True,True,True,True
0x5e87dd7d866b8e42f41a8dab213fd873143207b12924aa66672a47a228216c0d,0xa3fdcadd1a10ef1a1731e08b87493420d7a61007,29794930,0x8876789976decbfcbbbe364623c63652db8c0904,Uniswap UniversalRouter,0x8b5ca8c300d039b4437cfdca7bac6a31544667344d7f1fe797c38c6265071539,250750,False,22115965047790611227029,0x7d26f46b1fbf7fef3671a77e76e3176e61298f91c7109040b57372e4c80bae36,0,True,60,9532451,20262479,44596372755120453696256.2516666036755213265687426837260106112,-5040.86012348362869580396591575616402139948810103350177476690,True,5040.860123483628695803965916,True,True,True,True
0x439c8aaa4f374395305a755047dbb9fe414a6b763a289b27bf7d14247f71c68f,0xa3fdcadd1a10ef1a1731e08b87493420d7a61007,29978357,0x8876789976decbfcbbbe364623c63652db8c0904,Uniswap UniversalRouter,0x8b5ca8c300d039b4437cfdca7bac6a31544667344d7f1fe797c38c6265071539,250750,False,1442108610813858,0x7d26f46b1fbf7fef3671a77e76e3176e61298f91c7109040b57372e4c80bae36,0,True,60,9532451,20445906,1616228862439760.24422215740451806885420844659620098144476894,-1077.32423094499724093824167394134520216876230553112411955718,True,1077.324230944997240938241674,True,True,True,True
0x27523266f0bce68f053f3393f74e6bca62de5e40e7d648afb107dc31ca7abef1,0xa3fdcadd1a10ef1a1731e08b87493420d7a61007,30420131,0x8876789976decbfcbbbe364623c63652db8c0904,Uniswap UniversalRouter,0x8b5ca8c300d039b4437cfdca7bac6a31544667344d7f1fe797c38c6265071539,250750,False,2901150639518660093570,0x7d26f46b1fbf7fef3671a77e76e3176e61298f91c7109040b57372e4c80bae36,0,True,60,9532451,20887680,4684935176961608170281.02625034223876436408381248456448476977,-3807.49032817955194675394146677553793200379334920938168670586,True,3807.490328179551946753941467,True,True,True,True
0x9f0575f98c40d59db7981310e37f92cd9b8eda31c20cb3a102138a81abae5e17,0xa3fdcadd1a10ef1a1731e08b87493420d7a61007,30450905,0x8876789976decbfcbbbe364623c63652db8c0904,Uniswap UniversalRouter,0x8b5ca8c300d039b4437cfdca7bac6a31544667344d7f1fe797c38c6265071539,250750,False,2868521184907060710642,0x7d26f46b1fbf7fef3671a77e76e3176e61298f91c7109040b57372e4c80bae36,0,True,60,9532451,20918454,4657044756584274124728.94570765176860100253356608629449679237,-3840.46893504414659211358287395263922369269265600445852840973,True,3840.468935044146592113582874,True,True,True,True
0x4564fbbe9a7483773a9acc310f5064c17d504d38ee38c4d21449b4751bd30797,0xa3fdcadd1a10ef1a1731e08b87493420d7a61007,30457109,0x8876789976decbfcbbbe364623c63652db8c0904,Uniswap UniversalRouter,0x8b5ca8c300d039b4437cfdca7bac6a31544667344d7f1fe797c38c6265071539,250750,False,1111396993249088975022,0x7d26f46b1fbf7fef3671a77e76e3176e61298f91c7109040b57372e4c80bae36,0,True,60,9532451,20924658,1862845140405549507184.55096840364019091179450232580525275281,-4033.87340610002071870385331405637892068311670323217554490686,True,4033.873406100020718703853314,True,True,True,True
0x2cf8afbae1e2b845f32ae733afe85fea2311623bfcb61f7701470efcd084d435,0xa3fdcadd1a10ef1a1731e08b87493420d7a61007,30475851,0x8876789976decbfcbbbe364623c63652db8c0904,Uniswap UniversalRouter,0x8b5ca8c300d039b4437cfdca7bac6a31544667344d7f1fe797c38c6265071539,250750,False,5270832620262521545214,0x7d26f46b1fbf7fef3671a77e76e3176e61298f91c7109040b57372e4c80bae36,0,True,60,9532451,20943400,9312893554288735859980.80833844514805866982433487672762888540,-4340.28469289738725110986248255651754011278965684055567685388,True,4340.284692897387251109862483,True,True,True,True
0xd580821c56defd5fb2983375c9901ab8e8fe29980e69804048f5c4966ba6ed33,0xfe7e19cbce2f896c6c528bc355baf5a768291e18,13723234,0x8876789976decbfcbbbe364623c63652db8c0904,Uniswap UniversalRouter,0x0b2ba89f3bc8823f1369f1ede2dbeeb13e36af8e10e4966dc04b4fa9c3c2b394,700000,False,1075604,0x3f3aa01dc9ec41141eefba396053a003b7362417cd6419c838cd0eccfa35336f,50000,False,1000,9891409,3831825,59732468.2117840651034285572080306142810891008041190885396783,-9819.92975810301372166811307026280564118586558054098462527814,True,9819.929758103013721668113070,True,True,True,True
0xd7ea8160a3f4d7c4674f1db8dcd859896c4fe8c423c6e86a1aa28d665e0178f4,0xfe7e19cbce2f896c6c528bc355baf5a768291e18,13770176,0x1d4b86491ec211257cbedd77a4380a7494624eff,0x Settler,0x6115ff4d7eebebea1b22a241c8fb485e56cbfd3740159e298f76f0a64150ac28,200000,False,2470394,0x3f3aa01dc9ec41141eefba396053a003b7362417cd6419c838cd0eccfa35336f,50000,False,1000,9891409,3878767,2972662.02425325077539168625408169652889609768123098298236406,-1689.62371152645008487941387360591171459990889364078020808920,True,1689.623711526450084879413874,True,True,True,True
0xc09ff9ea6bd31718d666b3e9d031f9695e14c8059d71b40c8d568097eb18c1f1,0xfe7e19cbce2f896c6c528bc355baf5a768291e18,13909726,0x1d4b86491ec211257cbedd77a4380a7494624eff,0x Settler,0x6115ff4d7eebebea1b22a241c8fb485e56cbfd3740159e298f76f0a64150ac28,200000,False,5327472,0x3f3aa01dc9ec41141eefba396053a003b7362417cd6419c838cd0eccfa35336f,50000,False,1000,9891409,4018317,8122833.07524330610698933492399453511430971969974416807114037,-3441.36220620239159952970183069602956092585537622911926601190,True,3441.362206202391599529701831,True,True,True,True
0xebccedc63200ae1243d8b7ff7456d898eeffec9a6917a70107adca8cf6ed40cf,0xfe7e19cbce2f896c6c528bc355baf5a768291e18,16943869,0x8876789976decbfcbbbe364623c63652db8c0904,Uniswap UniversalRouter,0x6115ff4d7eebebea1b22a241c8fb485e56cbfd3740159e298f76f0a64150ac28,200000,False,50000000000000000000,0x3f3aa01dc9ec41141eefba396053a003b7362417cd6419c838cd0eccfa35336f,50000,False,1000,9891409,7052460,60390965784709629689.7817513715255731200496865463189865560394,-1720.61593148763902782168497304337054916320262432062073995736,True,1720.615931487639027821684973,True,True,True,True
0x426fb191d79a61249dfd6ae09efaeef74343212d142c13d4b54f706b6f160dc8,0xfe7e19cbce2f896c6c528bc355baf5a768291e18,21962166,0x39b38686a19836ac10162c490e4558e120cbbe5f,0x Settler,0xe609806eda7966f044102ffb6d1f91abeba439d381cfe806ee8f1efb6d837c58,650350,False,1131877,0x3f3aa01dc9ec41141eefba396053a003b7362417cd6419c838cd0eccfa35336f,50000,False,1000,9891409,12070757,2335209.72685932068410622314133791083656130091035979932431172,-5152.99637980572990589312077092724873138271925892602959278756,True,5152.996379805729905893120771,True,True,True,True
0xd01ea3809f0825ae6858b0894d6633dd42a46143da614551ffa783a9dc15e8e1,0xddec0170ceb4426ea05f2fbd485dffa4fafa6615,32243067,0x39b38686a19836ac10162c490e4558e120cbbe5f,0x Settler,0x8a1ee740c36ccce2774f2795988dcaa8f0c449e3a9d9df0f7fe54d9cee93c978,900100,False,87220764285347263244973,0xd9271173b2d7a2f56f2e3dfbee767a646092c61705f34ca108525fa8257a5eff,880000,False,18000,32218682,24385,140507151448010477792112.171626105779304940890011947270347142,-3792.43238607537277722956568454147787442164775672496080065796,True,3792.432386075372777229565685,True,True,False,False
0x7c03b35ef21657afde0ec47fc82f0a2d8958c8e67f28b897f43d3c7d9e4c4b69,0xddec0170ceb4426ea05f2fbd485dffa4fafa6615,32243554,0x39b38686a19836ac10162c490e4558e120cbbe5f,0x Settler,0x160a942246e08a9c63f4382ca8fe328b2d67daffab6341e4124e42a84850fa67,950590,False,11840156554990460392185,0x4f191687224e9e218268fd697189ebc7b2e11f28a194a84ddf4a99f7b2fd3652,0,True,200,32241538,2016,17482703757129252768085.5964650261229625389093132494161064635,-3227.50261088066780496589230196534618710049922765902781502464,True,3227.502610880667804965892302,True,True,False,False
